kgcid,groupname,country,year,relative_size,size,religion_1,religion_2
210,Reang (Bru),India,2006,,,Hindu,Christian
210,Reang (Bru),India,2007,,,Hindu,Christian
210,Reang (Bru),India,2008,,,Hindu,Christian
210,Reang (Bru),India,2009,,,Hindu,Christian
210,Reang (Bru),India,2010,,,Hindu,Christian
210,Reang (Bru),India,2011,,,Hindu,Christian
210,Reang (Bru),India,2012,,,Hindu,Christian
210,Reang (Bru),India,2013,,,Hindu,Christian
210,Reang (Bru),India,2014,,,Hindu,Christian
210,Reang (Bru),India,2015,,,Hindu,Christian
211,Sikhs,India,1961,0.05,8733201,Sikhism,
211,Sikhs,India,1962,0.04,8912467,Sikhism,
211,Sikhs,India,1963,0.04,9097686,Sikhism,
211,Sikhs,India,1964,0.04,9288115,Sikhism,
211,Sikhs,India,1965,0.04,9483343,Sikhism,
211,Sikhs,India,1966,0.04,9682999,Sikhism,
211,Sikhs,India,1967,0.04,9887611,Sikhism,
211,Sikhs,India,1968,0.04,10098763,Sikhism,
211,Sikhs,India,1969,0.04,10318602,Sikhism,
211,Sikhs,India,1970,0.04,10548606,Sikhism,
211,Sikhs,India,1971,0.04,10789492,Sikhism,
211,Sikhs,India,1972,0.04,11040658,Sikhism,
211,Sikhs,India,1973,0.03,11300633,Sikhism,
211,Sikhs,India,1974,0.03,11567249,Sikhism,
211,Sikhs,India,1975,0.03,11838955,Sikhism,
211,Sikhs,India,1976,0.03,12114972,Sikhism,
211,Sikhs,India,1977,0.03,12395767,Sikhism,
211,Sikhs,India,1978,0.03,12682496,Sikhism,
211,Sikhs,India,1979,0.03,12976912,Sikhism,
211,Sikhs,India,1980,0.03,13280104,Sikhism,
211,Sikhs,India,1981,0.03,13592315,Sikhism,
211,Sikhs,India,1982,0.03,13912550,Sikhism,
211,Sikhs,India,1983,0.03,14239150,Sikhism,
211,Sikhs,India,1984,0.03,14569835,Sikhism,
211,Sikhs,India,1985,0.03,14902840,Sikhism,
211,Sikhs,India,1986,0.03,15237530,Sikhism,
211,Sikhs,India,1987,0.03,15573960,Sikhism,
211,Sikhs,India,1988,0.02,15911910,Sikhism,
211,Sikhs,India,1989,0.02,16251359,Sikhism,
211,Sikhs,India,1990,0.02,16592278,Sikhism,
211,Sikhs,India,1991,0.02,16934191,Sikhism,
211,Sikhs,India,1992,0.02,17276833,Sikhism,
211,Sikhs,India,1993,0.02,17620673,Sikhism,
211,Sikhs,India,1994,0.02,17966435,Sikhism,
211,Sikhs,India,1995,0.02,18314529,Sikhism,
211,Sikhs,India,1996,0.02,18664940,Sikhism,
211,Sikhs,India,1997,0.02,19017101,Sikhism,
211,Sikhs,India,1998,0.02,19370188,Sikhism,
211,Sikhs,India,1999,0.02,19723105,Sikhism,
211,Sikhs,India,2000,0.02,20074935,Sikhism,
211,Sikhs,India,2001,0.02,20425002,Sikhism,
211,Sikhs,India,2002,0.02,20773027,Sikhism,
211,Sikhs,India,2003,0.02,21118940,Sikhism,
211,Sikhs,India,2004,0.02,21462846,Sikhism,
211,Sikhs,India,2005,0.02,21804589,Sikhism,
211,Sikhs,India,2006,0.02,22144240,Sikhism,
211,Sikhs,India,2007,0.02,22480980,Sikhism,
211,Sikhs,India,2008,0.02,22812725,Sikhism,
211,Sikhs,India,2009,0.02,23136798,Sikhism,
211,Sikhs,India,2010,0.02,23451342,Sikhism,
211,Sikhs,India,2011,0.02,23755471,Sikhism,
211,Sikhs,India,2012,0.02,24049825,Sikhism,
211,Sikhs,India,2013,0.02,24336000,Sikhism,
211,Sikhs,India,2014,0.02,24616415,Sikhism,
211,Sikhs,India,2015,0.02,24892895,Sikhism,
211,Sikhs,India,2016,0.02,25165828,Sikhism,
211,Sikhs,India,2017,0.02,25434859,Sikhism,
211,Sikhs,India,2018,0.02,25700203,Sikhism,
211,Sikhs,India,2019,0.02,25961937,Sikhism,
211,Sikhs,India,2020,0.02,26220083,Sikhism,
212,Papuans,Indonesia,1970,0.01,941304,Christian,Sunni Muslim
212,Papuans,Indonesia,1971,0.01,966617,Christian,Sunni Muslim
212,Papuans,Indonesia,1972,0.01,992342,Christian,Sunni Muslim
212,Papuans,Indonesia,1973,0.01,1018437,Christian,Sunni Muslim
212,Papuans,Indonesia,1974,0.01,1044862,Christian,Sunni Muslim
212,Papuans,Indonesia,1975,0.01,1071582,Christian,Sunni Muslim
212,Papuans,Indonesia,1976,0.01,1058339,Christian,Sunni Muslim
212,Papuans,Indonesia,1977,0.01,1084497,Christian,Sunni Muslim
212,Papuans,Indonesia,1978,0.01,1110912,Christian,Sunni Muslim
212,Papuans,Indonesia,1979,0.01,1137678,Christian,Sunni Muslim
212,Papuans,Indonesia,1980,0.01,1164838,Christian,Sunni Muslim
212,Papuans,Indonesia,1981,0.01,1192412,Christian,Sunni Muslim
212,Papuans,Indonesia,1982,0.01,1220299,Christian,Sunni Muslim
212,Papuans,Indonesia,1983,0.01,1248273,Christian,Sunni Muslim
212,Papuans,Indonesia,1984,0.01,1276034,Christian,Sunni Muslim
212,Papuans,Indonesia,1985,0.01,1303361,Christian,Sunni Muslim
212,Papuans,Indonesia,1986,0.01,1330157,Christian,Sunni Muslim
212,Papuans,Indonesia,1987,0.01,1356452,Christian,Sunni Muslim
212,Papuans,Indonesia,1988,0.01,1382310,Christian,Sunni Muslim
212,Papuans,Indonesia,1989,0.01,1407852,Christian,Sunni Muslim
212,Papuans,Indonesia,1990,0.01,1433166,Christian,Sunni Muslim
212,Papuans,Indonesia,1991,0.01,1458276,Christian,Sunni Muslim
212,Papuans,Indonesia,1992,0.01,1483144,Christian,Sunni Muslim
212,Papuans,Indonesia,1993,0.01,1507724,Christian,Sunni Muslim
212,Papuans,Indonesia,1994,0.01,1531948,Christian,Sunni Muslim
212,Papuans,Indonesia,1995,0.01,1555781,Christian,Sunni Muslim
212,Papuans,Indonesia,1996,0.01,1579220,Christian,Sunni Muslim
212,Papuans,Indonesia,1997,0.01,1602329,Christian,Sunni Muslim
212,Papuans,Indonesia,1998,0.01,1625224,Christian,Sunni Muslim
212,Papuans,Indonesia,1999,0.01,1648060,Christian,Sunni Muslim
212,Papuans,Indonesia,2000,0.01,1670959,Christian,Sunni Muslim
212,Papuans,Indonesia,2001,0.01,1693977,Christian,Sunni Muslim
212,Papuans,Indonesia,2002,0.01,1782334,Christian,Sunni Muslim
212,Papuans,Indonesia,2003,0.01,1806538,Christian,Sunni Muslim
212,Papuans,Indonesia,2004,0.01,1830942,Christian,Sunni Muslim
212,Papuans,Indonesia,2005,0.01,1855574,Christian,Sunni Muslim
212,Papuans,Indonesia,2006,0.01,1880410,Christian,Sunni Muslim
212,Papuans,Indonesia,2007,0.01,1905469,Christian,Sunni Muslim
212,Papuans,Indonesia,2008,0,1930852,Christian,Sunni Muslim
212,Papuans,Indonesia,2009,0,1956689,Christian,Sunni Muslim
212,Papuans,Indonesia,2010,0,1983041,Christian,Sunni Muslim
212,Papuans,Indonesia,2011,0,2009951,Christian,Sunni Muslim
212,Papuans,Indonesia,2012,0,2037304,Christian,Sunni Muslim
212,Papuans,Indonesia,2013,0,2064804,Christian,Sunni Muslim
212,Papuans,Indonesia,2014,0,2092050,Christian,Sunni Muslim
212,Papuans,Indonesia,2015,0,2118743,Christian,Sunni Muslim
212,Papuans,Indonesia,2016,0,2144762,Christian,Sunni Muslim
212,Papuans,Indonesia,2017,0,2170138,Christian,Sunni Muslim
212,Papuans,Indonesia,2018,0,2194899,Christian,Sunni Muslim
212,Papuans,Indonesia,2019,0,2219130,Christian,Sunni Muslim
212,Papuans,Indonesia,2020,0,2242894,Christian,Sunni Muslim
213,Russians,Kazakhstan,1991,0.28,4556279,Christian,
213,Russians,Kazakhstan,1992,0.28,4556279,Christian,
213,Russians,Kazakhstan,1993,0.28,4556279,Christian,
213,Russians,Kazakhstan,1994,0.28,4556279,Christian,
213,Russians,Kazakhstan,1995,0.29,5337863,Christian,
213,Russians,Kazakhstan,1996,0.29,5267959,Christian,
213,Russians,Kazakhstan,1997,0.3,5191824,Christian,
213,Russians,Kazakhstan,1998,0.3,5119087,Christian,
213,Russians,Kazakhstan,1999,0.3,5061933,Christian,
213,Russians,Kazakhstan,2000,0.31,5028958,Christian,
213,Russians,Kazakhstan,2001,0.31,5024740,Christian,
213,Russians,Kazakhstan,2002,0.3,5046974,Christian,
213,Russians,Kazakhstan,2003,0.3,5088715,Christian,
213,Russians,Kazakhstan,2004,0.3,5139255,Christian,
213,Russians,Kazakhstan,2005,0.3,5190745,Christian,
213,Russians,Kazakhstan,2006,0.29,4012226,Christian,
213,Russians,Kazakhstan,2007,0.29,4051145,Christian,
214,Hmong,Laos,1991,0.1,350339,Traditional,Christian
214,Hmong,Laos,1992,0.09,360028,Traditional,Christian
214,Hmong,Laos,1993,0.09,369596,Traditional,Christian
214,Hmong,Laos,1994,0.09,378867,Traditional,Christian
214,Hmong,Laos,1995,0.09,387718,Traditional,Christian
214,Hmong,Laos,1996,0.09,396095,Traditional,Christian
214,Hmong,Laos,1997,0.08,404025,Traditional,Christian
214,Hmong,Laos,1998,0.08,411568,Traditional,Christian
214,Hmong,Laos,1999,0.08,418827,Traditional,Christian
214,Hmong,Laos,2000,0.08,425896,Traditional,Christian
214,Hmong,Laos,2001,0.08,432767,Traditional,Christian
214,Hmong,Laos,2002,0.08,439460,Traditional,Christian
214,Hmong,Laos,2003,0.08,446131,Traditional,Christian
214,Hmong,Laos,2004,0.07,452976,Traditional,Christian
214,Hmong,Laos,2005,0.08,460134,Traditional,Christian
215,Trans-Dniester Slavs,Moldova,1991,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1992,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1993,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1994,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1995,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1996,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1997,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1998,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,1999,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2000,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2001,0.21,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2002,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2003,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2004,0.22,901220,Christian,
215,Trans-Dniester Slavs,Moldova,2005,0.22,899719,Christian,
215,Trans-Dniester Slavs,Moldova,2006,0.22,898440,Christian,
215,Trans-Dniester Slavs,Moldova,2007,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2008,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2009,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2010,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2011,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2012,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2013,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2014,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2015,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2016,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2017,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2018,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2019,0.22,899793,Christian,
215,Trans-Dniester Slavs,Moldova,2020,0.22,899793,Christian,
216,Karenni,Myanmar,1960,,,Traditional,Buddhist
216,Karenni,Myanmar,1961,,,Traditional,Buddhist
216,Karenni,Myanmar,1962,,,Traditional,Buddhist
216,Karenni,Myanmar,1963,,,Traditional,Buddhist
216,Karenni,Myanmar,1964,,,Traditional,Buddhist
216,Karenni,Myanmar,1965,,,Traditional,Buddhist
216,Karenni,Myanmar,1966,,,Traditional,Buddhist
216,Karenni,Myanmar,1967,,,Traditional,Buddhist
216,Karenni,Myanmar,1968,,,Traditional,Buddhist
216,Karenni,Myanmar,1969,,,Traditional,Buddhist
216,Karenni,Myanmar,1970,,,Traditional,Buddhist
216,Karenni,Myanmar,1971,,,Traditional,Buddhist
216,Karenni,Myanmar,1972,,,Traditional,Buddhist
216,Karenni,Myanmar,1973,,,Traditional,Buddhist
216,Karenni,Myanmar,1974,,,Traditional,Buddhist
216,Karenni,Myanmar,1975,,,Traditional,Buddhist
216,Karenni,Myanmar,1976,,,Traditional,Buddhist
216,Karenni,Myanmar,1977,,,Traditional,Buddhist
216,Karenni,Myanmar,1978,,,Traditional,Buddhist
216,Karenni,Myanmar,1979,,,Traditional,Buddhist
216,Karenni,Myanmar,1980,,,Traditional,Buddhist
216,Karenni,Myanmar,1981,,,Traditional,Buddhist
216,Karenni,Myanmar,1982,,,Traditional,Buddhist
216,Karenni,Myanmar,1983,,,Traditional,Buddhist
216,Karenni,Myanmar,1984,,,Traditional,Buddhist
216,Karenni,Myanmar,1985,,,Traditional,Buddhist
216,Karenni,Myanmar,1986,,,Traditional,Buddhist
216,Karenni,Myanmar,1987,,,Traditional,Buddhist
216,Karenni,Myanmar,1988,,,Traditional,Buddhist
216,Karenni,Myanmar,1989,,,Traditional,Buddhist
216,Karenni,Myanmar,1990,,,Traditional,Buddhist
216,Karenni,Myanmar,1991,,,Traditional,Buddhist
216,Karenni,Myanmar,1992,,,Traditional,Buddhist
216,Karenni,Myanmar,1993,,,Traditional,Buddhist
216,Karenni,Myanmar,1994,,,Traditional,Buddhist
216,Karenni,Myanmar,1995,,,Traditional,Buddhist
216,Karenni,Myanmar,1996,,,Traditional,Buddhist
216,Karenni,Myanmar,1997,,,Traditional,Buddhist
216,Karenni,Myanmar,1998,,,Traditional,Buddhist
216,Karenni,Myanmar,1999,,,Traditional,Buddhist
216,Karenni,Myanmar,2000,,,Traditional,Buddhist
216,Karenni,Myanmar,2001,,,Traditional,Buddhist
216,Karenni,Myanmar,2002,,,Traditional,Buddhist
216,Karenni,Myanmar,2003,,,Traditional,Buddhist
216,Karenni,Myanmar,2004,,,Traditional,Buddhist
216,Karenni,Myanmar,2005,,,Traditional,Buddhist
216,Karenni,Myanmar,2006,,,Traditional,Buddhist
216,Karenni,Myanmar,2007,,,Traditional,Buddhist
216,Karenni,Myanmar,2008,,,Traditional,Buddhist
216,Karenni,Myanmar,2009,,,Traditional,Buddhist
216,Karenni,Myanmar,2010,,,Traditional,Buddhist
216,Karenni,Myanmar,2011,,,Traditional,Buddhist
216,Karenni,Myanmar,2012,,,Traditional,Buddhist
216,Karenni,Myanmar,2013,,,Traditional,Buddhist
216,Karenni,Myanmar,2014,,,Traditional,Buddhist
216,Karenni,Myanmar,2015,,,Traditional,Buddhist
216,Karenni,Myanmar,2016,,,Traditional,Buddhist
216,Karenni,Myanmar,2017,,,Traditional,Buddhist
216,Karenni,Myanmar,2018,,,Traditional,Buddhist
216,Karenni,Myanmar,2019,,,Traditional,Buddhist
216,Karenni,Myanmar,2020,,,Traditional,Buddhist
217,Shan,Myanmar,1962,,,Buddhism,Traditional
217,Shan,Myanmar,1963,,,Buddhism,Traditional
217,Shan,Myanmar,1964,,,Buddhism,Traditional
217,Shan,Myanmar,1965,,,Buddhism,Traditional
217,Shan,Myanmar,1966,,,Buddhism,Traditional
217,Shan,Myanmar,1967,,,Buddhism,Traditional
217,Shan,Myanmar,1968,,,Buddhism,Traditional
217,Shan,Myanmar,1969,,,Buddhism,Traditional
217,Shan,Myanmar,1970,,,Buddhism,Traditional
217,Shan,Myanmar,1971,,,Buddhism,Traditional
217,Shan,Myanmar,1972,,,Buddhism,Traditional
217,Shan,Myanmar,1973,,,Buddhism,Traditional
217,Shan,Myanmar,1974,,,Buddhism,Traditional
217,Shan,Myanmar,1975,,,Buddhism,Traditional
217,Shan,Myanmar,1976,,,Buddhism,Traditional
217,Shan,Myanmar,1977,,,Buddhism,Traditional
217,Shan,Myanmar,1978,,,Buddhism,Traditional
217,Shan,Myanmar,1979,,,Buddhism,Traditional
217,Shan,Myanmar,1980,,,Buddhism,Traditional
217,Shan,Myanmar,1981,,,Buddhism,Traditional
217,Shan,Myanmar,1982,,,Buddhism,Traditional
217,Shan,Myanmar,1983,,,Buddhism,Traditional
217,Shan,Myanmar,1984,,,Buddhism,Traditional
217,Shan,Myanmar,1985,,,Buddhism,Traditional
217,Shan,Myanmar,1986,,,Buddhism,Traditional
217,Shan,Myanmar,1987,,,Buddhism,Traditional
217,Shan,Myanmar,1988,,,Buddhism,Traditional
217,Shan,Myanmar,1989,,,Buddhism,Traditional
217,Shan,Myanmar,1990,,,Buddhism,Traditional
217,Shan,Myanmar,1991,,,Buddhism,Traditional
217,Shan,Myanmar,1992,,,Buddhism,Traditional
217,Shan,Myanmar,1993,,,Buddhism,Traditional
217,Shan,Myanmar,1994,,,Buddhism,Traditional
217,Shan,Myanmar,1995,,,Buddhism,Traditional
217,Shan,Myanmar,1996,,,Buddhism,Traditional
217,Shan,Myanmar,1997,,,Buddhism,Traditional
217,Shan,Myanmar,1998,,,Buddhism,Traditional
217,Shan,Myanmar,1999,,,Buddhism,Traditional
217,Shan,Myanmar,2000,,,Buddhism,Traditional
217,Shan,Myanmar,2001,,,Buddhism,Traditional
217,Shan,Myanmar,2002,,,Buddhism,Traditional
217,Shan,Myanmar,2003,,,Buddhism,Traditional
217,Shan,Myanmar,2004,,,Buddhism,Traditional
217,Shan,Myanmar,2005,,,Buddhism,Traditional
217,Shan,Myanmar,2006,,,Buddhism,Traditional
217,Shan,Myanmar,2007,,,Buddhism,Traditional
217,Shan,Myanmar,2008,,,Buddhism,Traditional
217,Shan,Myanmar,2009,,,Buddhism,Traditional
217,Shan,Myanmar,2010,,,Buddhism,Traditional
217,Shan,Myanmar,2011,,,Buddhism,Traditional
217,Shan,Myanmar,2012,,,Buddhism,Traditional
217,Shan,Myanmar,2013,,,Buddhism,Traditional
217,Shan,Myanmar,2014,,,Buddhism,Traditional
217,Shan,Myanmar,2015,,,Buddhism,Traditional
217,Shan,Myanmar,2016,,,Buddhism,Traditional
217,Shan,Myanmar,2017,,,Buddhism,Traditional
217,Shan,Myanmar,2018,,,Buddhism,Traditional
217,Shan,Myanmar,2019,,,Buddhism,Traditional
217,Shan,Myanmar,2020,,,Buddhism,Traditional
218,East Caprivians,Namibia,1990,0.06,81122,Traditional,
218,East Caprivians,Namibia,1991,0.05,81122,Traditional,
218,East Caprivians,Namibia,1992,0.05,81122,Traditional,
218,East Caprivians,Namibia,1993,0.05,81122,Traditional,
218,East Caprivians,Namibia,1994,0.05,81122,Traditional,
218,East Caprivians,Namibia,1995,0.05,81122,Traditional,
218,East Caprivians,Namibia,1996,0.05,81122,Traditional,
218,East Caprivians,Namibia,1997,0.05,81122,Traditional,
218,East Caprivians,Namibia,1998,0.05,81122,Traditional,
218,East Caprivians,Namibia,1999,0.05,81122,Traditional,
218,East Caprivians,Namibia,2000,0.05,81122,Traditional,
218,East Caprivians,Namibia,2001,0.04,81122,Traditional,
218,East Caprivians,Namibia,2002,0.04,81122,Traditional,
218,East Caprivians,Namibia,2003,0.04,81122,Traditional,
218,East Caprivians,Namibia,2004,0.04,80266,Traditional,
218,East Caprivians,Namibia,2005,0.04,81134,Traditional,
218,East Caprivians,Namibia,2006,0.04,81966,Traditional,
218,East Caprivians,Namibia,2007,0.04,81122,Traditional,
218,East Caprivians,Namibia,2008,0.04,81122,Traditional,
218,East Caprivians,Namibia,2009,0.04,81122,Traditional,
218,East Caprivians,Namibia,2010,0.04,81122,Traditional,
218,East Caprivians,Namibia,2011,0.04,81122,Traditional,
218,East Caprivians,Namibia,2012,0.04,81122,Traditional,
218,East Caprivians,Namibia,2013,0.04,81122,Traditional,
218,East Caprivians,Namibia,2014,0.04,81122,Traditional,
219,Ibos,Nigeria,1967,0.47,9421602,Christian,Traditional
219,Ibos,Nigeria,1968,0.46,9631116,Christian,Traditional
219,Ibos,Nigeria,1969,0.45,9849066,Christian,Traditional
219,Ibos,Nigeria,1970,0.44,10076786,Christian,Traditional
219,Ibos,Nigeria,1971,0.43,10313458,Christian,Traditional
219,Ibos,Nigeria,1972,0.42,10559846,Christian,Traditional
219,Ibos,Nigeria,1973,0.41,10820631,Christian,Traditional
219,Ibos,Nigeria,1974,0.4,11101890,Christian,Traditional
219,Ibos,Nigeria,1975,0.39,11407372,Christian,Traditional
219,Ibos,Nigeria,1976,0.38,11739848,Christian,Traditional
219,Ibos,Nigeria,1977,0.37,12096564,Christian,Traditional
219,Ibos,Nigeria,1978,0.36,12468945,Christian,Traditional
219,Ibos,Nigeria,1979,0.35,12845005,Christian,Traditional
219,Ibos,Nigeria,1980,0.34,13216256,Christian,Traditional
219,Ibos,Nigeria,1981,0.33,13579291,Christian,Traditional
219,Ibos,Nigeria,1982,0.32,13936957,Christian,Traditional
219,Ibos,Nigeria,1983,0.31,14294671,Christian,Traditional
219,Ibos,Nigeria,1984,0.3,14660776,Christian,Traditional
219,Ibos,Nigeria,1985,0.3,15041300,Christian,Traditional
219,Ibos,Nigeria,1986,0.29,15437951,Christian,Traditional
219,Ibos,Nigeria,1987,0.28,15848645,Christian,Traditional
219,Ibos,Nigeria,1988,0.27,16271150,Christian,Traditional
219,Ibos,Nigeria,1989,0.27,16701847,Christian,Traditional
219,Ibos,Nigeria,1990,0.26,17138242,Christian,Traditional
219,Ibos,Nigeria,1991,0.25,17580174,Christian,Traditional
219,Ibos,Nigeria,1992,0.25,18029107,Christian,Traditional
219,Ibos,Nigeria,1993,0.24,18486135,Christian,Traditional
219,Ibos,Nigeria,1994,0.24,18952866,Christian,Traditional
219,Ibos,Nigeria,1995,0.23,19430701,Christian,Traditional
219,Ibos,Nigeria,1996,0.22,19920381,Christian,Traditional
219,Ibos,Nigeria,1997,0.22,20422379,Christian,Traditional
219,Ibos,Nigeria,1998,0.21,20937557,Christian,Traditional
219,Ibos,Nigeria,1999,0.21,21466810,Christian,Traditional
219,Ibos,Nigeria,2000,0.2,22011094,Christian,Traditional
219,Ibos,Nigeria,2001,0.2,22570928,Christian,Traditional
219,Ibos,Nigeria,2002,0.19,23147294,Christian,Traditional
219,Ibos,Nigeria,2003,0.19,23742114,Christian,Traditional
219,Ibos,Nigeria,2004,0.18,24357676,Christian,Traditional
219,Ibos,Nigeria,2005,0.18,24995703,Christian,Traditional
219,Ibos,Nigeria,2006,0.18,25656895,Christian,Traditional
219,Ibos,Nigeria,2007,0.17,26341195,Christian,Traditional
219,Ibos,Nigeria,2008,0.16,27048532,Christian,Traditional
219,Ibos,Nigeria,2009,0.16,27778489,Christian,Traditional
219,Ibos,Nigeria,2010,0.16,28530577,Christian,Traditional
219,Ibos,Nigeria,2011,0.15,29304914,Christian,Traditional
219,Ibos,Nigeria,2012,0.15,30101185,Christian,Traditional
219,Ibos,Nigeria,2013,0.14,30917847,Christian,Traditional
219,Ibos,Nigeria,2014,0.14,31752888,Christian,Traditional
219,Ibos,Nigeria,2015,0.14,32604742,Christian,Traditional
219,Ibos,Nigeria,2016,0.13,33472844,Christian,Traditional
219,Ibos,Nigeria,2017,0.13,34357184,Christian,Traditional
219,Ibos,Nigeria,2018,0.13,35257443,Christian,Traditional
219,Ibos,Nigeria,2019,0.12,36173449,Christian,Traditional
219,Ibos,Nigeria,2020,0.12,37105126,Christian,Traditional
220,Yoruba,Nigeria,1960,0.64,9479077,Christian,Sunni Muslim
220,Yoruba,Nigeria,1961,0.63,9673350,Christian,Sunni Muslim
220,Yoruba,Nigeria,1962,0.61,9876262,Christian,Sunni Muslim
220,Yoruba,Nigeria,1963,0.6,10086916,Christian,Sunni Muslim
220,Yoruba,Nigeria,1964,0.59,10304020,Christian,Sunni Muslim
220,Yoruba,Nigeria,1965,0.58,10526863,Christian,Sunni Muslim
220,Yoruba,Nigeria,1966,0.56,10755773,Christian,Sunni Muslim
220,Yoruba,Nigeria,1967,0.55,10991869,Christian,Sunni Muslim
220,Yoruba,Nigeria,1968,0.54,11236302,Christian,Sunni Muslim
220,Yoruba,Nigeria,1969,0.53,11490577,Christian,Sunni Muslim
220,Yoruba,Nigeria,1970,0.52,11756250,Christian,Sunni Muslim
220,Yoruba,Nigeria,1971,0.5,12032367,Christian,Sunni Muslim
220,Yoruba,Nigeria,1972,0.49,12319821,Christian,Sunni Muslim
220,Yoruba,Nigeria,1973,0.48,12624069,Christian,Sunni Muslim
220,Yoruba,Nigeria,1974,0.47,12952205,Christian,Sunni Muslim
220,Yoruba,Nigeria,1975,0.46,13308601,Christian,Sunni Muslim
220,Yoruba,Nigeria,1976,0.44,13696490,Christian,Sunni Muslim
220,Yoruba,Nigeria,1977,0.43,14112658,Christian,Sunni Muslim
220,Yoruba,Nigeria,1978,0.42,14547102,Christian,Sunni Muslim
220,Yoruba,Nigeria,1979,0.4,14985840,Christian,Sunni Muslim
220,Yoruba,Nigeria,1980,0.39,15418966,Christian,Sunni Muslim
220,Yoruba,Nigeria,1981,0.38,15842506,Christian,Sunni Muslim
220,Yoruba,Nigeria,1982,0.37,16259783,Christian,Sunni Muslim
