kgcid,groupname,country,year,relative_size,size,religion_1,religion_2,region,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total
117,South Tyrolians,Italy,1965,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,1719942314.72245,51677247,67978153850.5191,1.50821304072174,,,,"",10,0,10
117,South Tyrolians,Italy,1966,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,1904604598.71246,52062749,73654870011.2757,1.50836708019914,,,,"",10,0,10
117,South Tyrolians,Italy,1967,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,1928786564.47306,52433478,81133120065.4202,1.50275860334947,,,,"",10,0,10
117,South Tyrolians,Italy,1968,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,1991165044.33278,52794534,87942231678.3505,2.02390739332461,,,,"",10,0,10
117,South Tyrolians,Italy,1969,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,2003805617.344,53154575,97085082807.3751,1.50307610312286,,,,"",10,0,10
117,South Tyrolians,Italy,1970,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,2216771793.07653,53518966,113395315985.13,2.03780524100575,,,,"",10,0,10
117,South Tyrolians,Italy,1971,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,2648079366.02068,53888880,124672365792.759,2.03169892249283,,,,"",10,0,10
117,South Tyrolians,Italy,1972,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,3289362465.01575,54258737,145260039840.637,1.50309691457182,,1,2,F,10,0,10
117,South Tyrolians,Italy,1973,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,3638240139.22655,54619240,175492055795.417,1.50066379005951,,1,2,F,10,0,10
117,South Tyrolians,Italy,1974,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,3890003394.12994,54957795,199564489431.378,1.49873762313079,,1,2,F,10,0,10
117,South Tyrolians,Italy,1975,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,4217069828.69074,55265280,227695851126.928,1.50376857978649,,1,2,F,10,0,10
117,South Tyrolians,Italy,1976,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,3844185965.36122,55537953,224717278436.846,1.50294438413915,,2,1,F,10,0,10
117,South Tyrolians,Italy,1977,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,4556493517.89272,55777881,257596313364.055,1.36961049755976,4,2,2,F,10,0,10
117,South Tyrolians,Italy,1978,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,5540992657.9633,55988983,315058323066.393,1.36919393631516,4,2,2,F,10,0,10
117,South Tyrolians,Italy,1979,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,6904107162.83232,56177842,393677161500.816,1.19862947156129,4,2,2,F,10,0,10
117,South Tyrolians,Italy,1980,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,7915696625.50473,56349352,477256775943.929,1.330477805865,7,1,2,F,10,0,10
117,South Tyrolians,Italy,1981,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,7387713297.7908,56505476,430702851303.015,1.32304563975562,5,,,"",10,0,10
117,South Tyrolians,Italy,1982,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,8062597403.3411,56644860,427272645669.291,1.32210318865602,6,1,2,F,10,0,10
117,South Tyrolians,Italy,1983,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,8409527115.57584,56765250,443042373788.883,1.40380295172565,5,1,2,F,10,0,10
117,South Tyrolians,Italy,1984,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,8296144788.10221,56863131,437887689001.543,1.99887887320859,4,1,1,F,10,0,10
117,South Tyrolians,Italy,1985,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,8253390532.61038,56936776,452217492140.757,1.98510701742984,4,1,1,F,10,0,10
117,South Tyrolians,Italy,1986,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,11941809156.3098,56983931,640386352773.087,1.99154210286836,4,1,1,F,10,0,10
117,South Tyrolians,Italy,1987,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,15653065895.3873,57007737,805713128174.485,1.99274314175289,4,1,1,F,10,0,10
117,South Tyrolians,Italy,1988,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,17403664789.8428,57018193,891608957155.608,1.97901694358817,5,1,1,F,10,0,10
117,South Tyrolians,Italy,1989,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,17675486539.4629,57028707,928661332204.347,1.99741579204806,5,1,1,F,10,0,10
117,South Tyrolians,Italy,1990,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,20734625578.569,57048237,1181222653522.95,1.989318210019,5,1,1,F,10,0,10
117,South Tyrolians,Italy,1991,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,21585706771.8811,57088125,1246220156079.29,1.98993092509455,5,1,1,F,10,0,10
117,South Tyrolians,Italy,1992,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,22177090390.3319,57145308,1320161644933.23,1.40692802437817,5,1,2,F,10,0,10
117,South Tyrolians,Italy,1993,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,18242013901.2785,57197610,1064958075550.63,1.26138362314837,4,1,3,F,10,0,10
117,South Tyrolians,Italy,1994,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,18062459081.75,57213538,1099216688280.5,1.40366960117786,5,1,2,F,10,0,10
117,South Tyrolians,Italy,1995,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,17185853003.8965,57174412,1174662070605.02,1.40518198758584,3,1,2,F,10,0,10
117,South Tyrolians,Italy,1996,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,20793128832.2001,57065231,1312426527795.21,1.40285111146111,3,1,2,F,10,0,10
117,South Tyrolians,Italy,1997,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,20156102258.3609,56903633,1241879604365.62,1.40742074413763,4,1,2,F,10,0,10
117,South Tyrolians,Italy,1998,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,20825125351.8551,56742755,1270052525928.4,1.40140255226217,4,1,2,F,10,0,10
117,South Tyrolians,Italy,1999,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,21016456909.9333,56655629,1252023758789.69,1.4024017158066,4,1,2,F,10,0,10
117,South Tyrolians,Italy,2000,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,19878720932.3752,56692178,1143829832319.88,1.41681147552993,4,1,2,F,10,0,10
117,South Tyrolians,Italy,2001,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,19519381482.0449,56875148,1167012796420.58,1.4016658643204,4,1,2,F,10,0,10
117,South Tyrolians,Italy,2002,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,21610059761.8936,57182521,1270712309429.7,1.99730924824526,3,1,1,F,10,0,10
117,South Tyrolians,Italy,2003,0.01,290490,Catholic,"",Europe & Central Asia,0,0,0,26824213292.0407,57564589,1574145823927.77,1.99168061666298,3,1,1,F,10,0,10
117,South Tyrolians,Italy,2004,0.01,290287,Catholic,"",Europe & Central Asia,0,0,0,30261076654.6845,57948421,1803226967966.23,1.55721731285667,3,1,1,F,10,0,10
117,South Tyrolians,Italy,2005,0,290515,Catholic,"",Europe & Central Asia,0,0,0,29737642391.6828,58281209,1857524312896.41,1.56028582685711,3,1,1,F,10,0,10
117,South Tyrolians,Italy,2006,0,290668,Catholic,"",Europe & Central Asia,0,0,0,29633022263.3135,58542619,1947919708944.93,1.41155806282591,3,1,1,F,10,0,10
117,South Tyrolians,Italy,2007,0,290490,Catholic,"",Europe & Central Asia,0,0,0,31982431792.4882,58747862,2210292636189.43,1.55083849832009,3,1,1,F,10,0,10
117,South Tyrolians,Italy,2008,0,290490,Catholic,"",Europe & Central Asia,0,0,0,36839989746.2189,58922116,2398856598798.89,1.1750720417779,3,1,2,F,10,0,10
117,South Tyrolians,Italy,2009,0,290490,Catholic,"",Europe & Central Asia,0,0,0,34054481324.3999,59105622,2191241872742.43,1.24808307272898,4,1,2,F,10,0,10
117,South Tyrolians,Italy,2010,0,290490,Catholic,"",Europe & Central Asia,0,0,0,32020819951.1287,59325232,2134017843247.16,1.1721189858564,4,1,2,F,10,0,10
117,South Tyrolians,Italy,2011,0,290490,Catholic,"",Europe & Central Asia,0,0,0,33828804971.12,59589070,2291991045770.29,1.25837160247466,4,1,1,F,10,0,10
117,South Tyrolians,Italy,2012,0,290490,Catholic,"",Europe & Central Asia,0,0,0,29781008205.1256,59879469,2087077032435.15,1.10347626234257,5,2,1,F,10,0,10
117,South Tyrolians,Italy,2013,0,290490,Catholic,"",Europe & Central Asia,0,0,0,29957445904.5168,60166828,2141315327318.21,,5,1,1,F,10,0,10
117,South Tyrolians,Italy,2014,0,290490,Catholic,"",Europe & Central Asia,0,0,0,27701034334.9422,60409622,2159133919743.77,,4,1,1,F,10,0,10
117,South Tyrolians,Italy,2015,0,290490,Catholic,"",Europe & Central Asia,0,0,0,22180845070.4225,60578489,1835899237320.04,,4,1,1,F,10,0,10
117,South Tyrolians,Italy,2016,0,290490,Catholic,"",Europe & Central Asia,0,0,0,25033027894.6754,60663068,1875797463583.87,,4,1,1,F,10,0,10
117,South Tyrolians,Italy,2017,0,290490,Catholic,"",Europe & Central Asia,0,0,0,26447892915.4274,60673694,1956950469673.29,,4,1,1,F,10,0,10
117,South Tyrolians,Italy,2018,0,290490,Catholic,"",Europe & Central Asia,0,0,0,28420098438.4406,60627291,2090910879119.33,,4,1,1,F,10,0,10
117,South Tyrolians,Italy,2019,0,290490,Catholic,"",Europe & Central Asia,0,0,0,26380673981.1912,60550092,2009383867307.45,,5,1,1,F,,,
117,South Tyrolians,Italy,2020,0,290490,Catholic,"",Europe & Central Asia,0,0,0,28921342756.1838,60461828,1888709443687.48,,5,1,1,F,,,
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1995,0.15,641643,Catholic,Traditional,Latin America & Caribbean,0,0,0,1562615372.39288,91663290,360073909243.855,0.14590242743451,2,4,4,PF,4,0,4
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1996,0.15,652029,Catholic,Traditional,Latin America & Caribbean,1,0,1,1882873102.65875,93147045,410975595310.156,0.16350807033984,2,4,3,PF,4,0,4
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1997,0.15,662277,Catholic,Traditional,Latin America & Caribbean,0,0,0,2184061042.17234,94611008,500413483109.175,0.196015887695897,2,3,4,PF,6,0,6
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1998,0.14,672394,Catholic,Traditional,Latin America & Caribbean,0,0,0,2263223453.48751,96056313,526502129378.284,0.261294782212478,5,3,4,PF,6,0,6
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,1999,0.14,682394,Catholic,Traditional,Latin America & Caribbean,0,0,0,2652912012.04971,97484823,600232874042.927,0.210738930771101,5,3,4,PF,6,0,6
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2000,0.14,692299,Catholic,Traditional,Latin America & Caribbean,0,0,0,3031454509.30458,98899845,707906744574.644,0.669858576116359,5,2,3,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2001,0.14,702087,Catholic,Traditional,Latin America & Caribbean,0,0,0,3229469276.43396,100298152,756706300589.791,0.712147309720495,5,2,3,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2002,0.14,711793,Catholic,Traditional,Latin America & Caribbean,0,0,0,3172268733.5076,101684764,772106378935.377,0.767648586893544,5,2,2,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2003,0.13,721567,Catholic,Traditional,Latin America & Caribbean,0,0,0,2960496802.29864,103081020,729336319677.449,0.771403590130029,5,2,2,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2004,0.13,731605,Catholic,Traditional,Latin America & Caribbean,0,0,0,2854385964.91228,104514934,782240601984.76,0.77169180768689,5,2,2,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2005,0.13,742036,Catholic,Traditional,Latin America & Caribbean,0,0,0,3123454977.56449,106005199,877476221382.101,0.775556672019788,5,2,2,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2006,0.13,752921,Catholic,Traditional,Latin America & Caribbean,0,0,0,3035131018.79037,107560155,975387131716.089,0.646678450636156,5,2,3,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2007,0.13,764194,Catholic,Traditional,Latin America & Caribbean,0,0,0,4223037645.72391,109170503,1052696282278.87,0.683828385813242,5,2,3,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2008,0.12,775707,Catholic,Traditional,Latin America & Caribbean,0,0,0,4334654123.65113,110815272,1109989063586.62,0.619652674095131,5,2,3,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2009,0.12,787247,Catholic,Traditional,Latin America & Caribbean,0,0,0,4514233914.23391,112463886,900045350649.351,0.621547213393265,5,2,3,F,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2010,0.12,798651,Catholic,Traditional,Latin America & Caribbean,0,0,0,4789031339.03134,114092961,1057801295584.05,0.560430131589078,5,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2011,0.12,809868,Catholic,Traditional,Latin America & Caribbean,0,0,0,5498458541.61133,115695468,1180489601957.61,0.509159858423177,5,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2012,0.12,820919,Catholic,Traditional,Latin America & Caribbean,0,0,0,5717035574.62318,117274156,1201089987015.45,0.505909960416162,5,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2013,0.12,831790,Catholic,Traditional,Latin America & Caribbean,0,0,0,6473144378.32759,118827158,1274443084716.57,,5,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2014,0.11,842486,Catholic,Traditional,Latin America & Caribbean,0,0,0,6758693845.00224,120355137,1315351183524.54,,5,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2015,0.11,853008,Catholic,Traditional,Latin America & Caribbean,0,0,0,5468837811.91633,121858251,1171867608197.72,,5,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2016,0.11,863334,Catholic,Traditional,Latin America & Caribbean,0,0,0,5336875740.46474,123333379,1078490651625.31,,4,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2017,0.11,873441,Catholic,Traditional,Latin America & Caribbean,0,0,0,5062076645.82129,124777326,1158913035796.37,,4,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2018,0.11,883335,Catholic,Traditional,Latin America & Caribbean,0,0,0,5839521271.01987,126190782,1222408203104.3,,4,3,3,PF,8,0,8
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2019,0.11,893029,Catholic,Traditional,Latin America & Caribbean,0,0,0,6650808254.06726,127575529,1269433932805.91,,4,3,3,PF,,,
118,Indigenous Peoples (non-Mayan or Zapotecs),Mexico,2020,0.11,902529,Catholic,Traditional,Latin America & Caribbean,0,0,0,6116376582.27848,128932753,1073915880822.5,,4,3,4,PF,,,
119,Gagauz,Moldova,1991,0.03,166252,Catholic,"",Europe & Central Asia,0,0,0,,4375053,,0.0333396695491703,,5,4,PF,5,0,5
119,Gagauz,Moldova,1992,0.03,166319,Catholic,"",Europe & Central Asia,1,1,0,,4376804,,0.00242356137894297,,5,5,PF,5,0,5
119,Gagauz,Moldova,1993,0.03,166104,Catholic,"",Europe & Central Asia,0,0,0,,4371155,,0.0578121562683401,,5,5,PF,5,0,5
119,Gagauz,Moldova,1994,0.03,165634,Catholic,"",Europe & Central Asia,0,0,0,,4358790,,0.238001705140018,,4,4,PF,7,0,7
119,Gagauz,Moldova,1995,0.03,164943,Catholic,"",Europe & Central Asia,0,0,0,13345789.4034432,4340602,1752979926.41489,0.20077480402658,1,4,4,PF,7,0,7
119,Gagauz,Moldova,1996,0.04,164017,Catholic,"",Europe & Central Asia,0,0,0,15354611.1613038,4316225,1695122173.91304,0.313403101876303,1,3,4,PF,7,0,7
119,Gagauz,Moldova,1997,0.04,162886,Catholic,"",Europe & Central Asia,0,0,0,17410750.976516,4286477,1930081168.83117,0.315319962793902,3,3,4,PF,7,0,7
119,Gagauz,Moldova,1998,0.04,161684,Catholic,"",Europe & Central Asia,0,0,0,10613141.6761316,4254835,1698717504.65549,0.39192316060741,2,2,4,PF,7,0,7
119,Gagauz,Moldova,1999,0.04,160582,Catholic,"",Europe & Central Asia,0,0,0,5990984.99400902,4225835,1170782957.37443,0.514570154078779,2,2,4,PF,7,0,7
119,Gagauz,Moldova,2000,0.04,159701,Catholic,"",Europe & Central Asia,0,0,0,5090797.96046388,4202659,1288429391.79951,0.382848598467655,2,2,4,PF,7,0,7
119,Gagauz,Moldova,2001,0.04,159110,Catholic,"",Europe & Central Asia,0,0,0,5961865.82304063,4187097,1480673594.05602,0.459615228370731,2,2,4,PF,8,0,8
119,Gagauz,Moldova,2002,0.04,158773,Catholic,"",Europe & Central Asia,0,0,0,6978372.20441399,4178228,1661818168.4226,0.403667222061109,3,3,4,PF,8,0,8
119,Gagauz,Moldova,2003,0.04,158584,Catholic,"",Europe & Central Asia,0,0,0,8246742.536698,4173276,1980907434.76826,0.403933326839097,3,3,4,PF,8,0,8
119,Gagauz,Moldova,2004,0.04,158383,Catholic,"",Europe & Central Asia,0,0,0,9378005.9531051,4167962,2598249555.89984,0.408084607066651,3,3,4,PF,8,0,8
119,Gagauz,Moldova,2005,0.04,158053,Catholic,"",Europe & Central Asia,0,0,0,11960379.6945935,4159296,2988348836.471,0.526559533072174,3,3,4,PF,9,0,9
119,Gagauz,Moldova,2006,0.04,157558,Catholic,"",Europe & Central Asia,0,0,0,16449497.7572328,4146264,3408244549.19999,0.53537830706883,3,3,4,PF,9,0,9
119,Gagauz,Moldova,2007,0.04,156945,Catholic,"",Europe & Central Asia,0,0,0,22718473.7930296,4130129,4401189466.14058,0.525661451336028,3,3,4,PF,9,0,9
119,Gagauz,Moldova,2008,0.04,156290,Catholic,"",Europe & Central Asia,0,0,0,36845650.5003849,4112886,6054849884.52656,0.499684871679269,3,4,4,PF,9,0,9
119,Gagauz,Moldova,2009,0.04,155706,Catholic,"",Europe & Central Asia,0,0,0,24906387.2686685,4097515,5439422031.39627,0.419984857774085,3,3,4,PF,9,0,9
119,Gagauz,Moldova,2010,0.04,155271,Catholic,"",Europe & Central Asia,0,0,0,18335718.2702336,4086090,6974960345.3712,0.56070036821133,3,3,3,PF,9,0,9
119,Gagauz,Moldova,2011,0.04,155008,Catholic,"",Europe & Central Asia,0,0,0,22966963.6924335,4079167,8414360656.29632,0.504994153725219,3,3,3,PF,9,0,9
119,Gagauz,Moldova,2012,0.04,154881,Catholic,"",Europe & Central Asia,0,0,0,23870072.823951,4075804,8709165249.26928,0.500606956488626,3,3,3,PF,9,0,9
119,Gagauz,Moldova,2013,0.04,154834,Catholic,"",Europe & Central Asia,0,0,0,26710522.1342994,4074585,9496684701.43325,,1,3,3,PF,9,0,9
119,Gagauz,Moldova,2014,0.04,154789,Catholic,"",Europe & Central Asia,0,0,0,27565559.8376303,4073407,9510219299.49557,,1,3,3,PF,9,0,9
119,Gagauz,Moldova,2015,0.04,187252,Catholic,"",Europe & Central Asia,0,0,0,23051814.5944779,4070705,7745231660.33425,,1,3,3,PF,9,0,9
119,Gagauz,Moldova,2016,0.04,187037,Catholic,"",Europe & Central Asia,0,0,0,27431006.0797226,4066013,8071480540.86068,,1,3,3,PF,9,0,9
119,Gagauz,Moldova,2017,0.04,186746,Catholic,"",Europe & Central Asia,0,0,0,30926160.5431569,4059687,9669759987.02633,,3,3,3,PF,9,0,9
119,Gagauz,Moldova,2018,0.04,186390,Catholic,"",Europe & Central Asia,0,0,0,37404689.5300252,4051950,11456728401.3069,,3,3,4,PF,9,0,9
119,Gagauz,Moldova,2019,0.04,185990,Catholic,"",Europe & Central Asia,0,0,0,43009328.5730738,4043258,11970233939.8808,,3,3,4,PF,,,
119,Gagauz,Moldova,2020,0.04,185562,Catholic,"",Europe & Central Asia,0,0,0,44533780.6571032,4033963,11915547262.6561,,4,3,3,PF,,,
120,Rohingyas,Myanmar,1962,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1963,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1964,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1965,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1966,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1967,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1968,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1969,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1970,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1971,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1972,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1973,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1974,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1975,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1976,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1977,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1978,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1979,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1980,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1981,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1982,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1983,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1984,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1985,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1986,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1987,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1988,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1989,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1990,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1991,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1992,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1993,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1994,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1995,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1996,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1997,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1998,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,1999,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,2000,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,2001,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,2002,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,2003,,,Sunni Muslim,"",,,,,,,,,,,,,,,
120,Rohingyas,Myanmar,2004,,,Sunni Muslim,"",,,,,,,,,,,,,,,
