kgcid,group,country,year,relative_size,religion_1,religion_2,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total,election,referendum
207,Bretons,France,1997,,Catholic,"",0,0,0,34697904099.1796,57727518,1452884917959.09,0.9835169,5,1,2,F,10,0,10,0,0
207,Bretons,France,1998,,Catholic,"",0,0,0,33633561283.2294,57951209,1503108739159.44,0.982067744,5,1,2,F,10,0,10,0,0
207,Bretons,France,1999,,Catholic,"",0,0,0,32672714284.8488,58209480,1493151737698.46,0.97980999,5,1,2,F,10,0,10,0,0
207,Bretons,France,2000,,Catholic,"",0,0,0,28403138948.7059,58494936,1365639660792.16,1.20503394,5,1,2,F,10,0,10,0,1
207,Bretons,France,2001,,Catholic,"",0,0,0,27951566384.416,58835970,1377657339291.34,0.97312512,5,1,2,F,10,0,10,0,0
207,Bretons,France,2002,,Catholic,"",0,0,0,30578398932.8217,59193575,1501409382971.38,1.20510922,5,1,1,F,10,0,10,4,0
207,Bretons,France,1973,,Catholic,"",0,0,0,7976535301.9881,51626452,264429876252.21,1.02409719,,1,2,F,9,0,9,0,0
207,Bretons,France,1968,,Catholic,"",0,0,0,5148997849.38987,49420508,129785441507.456,0.67158775,,,,"",7,0,7,0,0
207,Bretons,France,1969,,Catholic,"",0,0,0,4964005293.9822,49874049,141903068680.309,0.84993554,,,,"",9,0,9,0,0
207,Bretons,France,1970,,Catholic,"",0,0,0,4941059320.49552,50300049,148456359985.827,0.77766923,,,,"",9,0,9,0,0
207,Bretons,France,1971,,Catholic,"",0,0,0,5291990761.21619,50747124,165966615366.402,0.854633916,,,,"",9,0,9,0,0
207,Bretons,France,1972,,Catholic,"",0,0,0,6326060061.39262,51194273,203494148244.473,0.85066785,,1,2,F,9,0,9,0,0
207,Bretons,France,2003,,Catholic,"",0,0,0,38569115812.9361,59551997,1844544792036.86,1.207100724,3,1,1,F,10,0,10,0,1
207,Bretons,France,2004,,Catholic,"",0,0,0,44524579612.5999,59904526,2119633181634.37,1.209282545,3,1,1,F,10,0,10,0,0
208,Abkhazians,Georgia,1991,0.017,Christian,Sunni Muslim,1,1,0,,5358837,6357615894.03974,-0.17745804,,6,5,NF,4,1,3,0,0
208,Abkhazians,Georgia,1992,0.017,Christian,Sunni Muslim,1,1,1,,5285374,3690328963.64086,-0.008923381,,4,5,PF,,,,0,0
208,Abkhazians,Georgia,1993,0.017,Christian,Sunni Muslim,1,0,1,,5193281,2701181331.30816,0.01835413,1,5,5,PF,,,,0,0
208,Abkhazians,Georgia,1994,0.017,Christian,Sunni Muslim,0,0,0,,5061741,2514070771.80273,0.01948365,1,5,5,PF,,,,0,0
208,Abkhazians,Georgia,1995,0.017,Christian,Sunni Muslim,0,0,0,,4934085,2693768412.89179,0.077523145,1,4,5,PF,4,0,4,0,0
208,Abkhazians,Georgia,1996,0.017,Christian,Sunni Muslim,0,0,0,67706683.5603421,4821267,3095047603.8083,0.109123581,,4,4,PF,4,0,4,0,0
208,Abkhazians,Georgia,1997,0.017,Christian,Sunni Muslim,0,0,0,44007707.1290944,4701277,3510520231.21387,0.1415604,,3,4,PF,4,0,4,0,0
208,Abkhazians,Georgia,1998,0.017,Christian,Sunni Muslim,0,0,0,41084456.9800406,4578787,3613541516.765,0.142066815,,3,4,PF,4,0,4,0,0
208,Abkhazians,Georgia,1999,0.017,Christian,Sunni Muslim,0,0,0,25882678.3632664,4458023,2800049394.91232,0.08924028,,3,4,PF,4,0,4,1,0
208,Abkhazians,Georgia,2000,0.017,Christian,Sunni Muslim,0,0,0,18824291.4324172,4330978,3057475335.18846,-0.01322586,1,4,4,PF,4,2,2,1,0
208,Abkhazians,Georgia,2001,0.017,Christian,Sunni Muslim,0,0,0,23829967.8729583,4199366,3219488663.77231,0.04241235,1,4,4,PF,4,2,2,0,0
208,Abkhazians,Georgia,2002,0.017,Christian,Sunni Muslim,0,0,0,33975807.0392771,4089597,3395728013.84524,0.04533222,1,4,4,PF,4,2,2,0,0
208,Abkhazians,Georgia,2003,0.03,Christian,Sunni Muslim,0,0,0,42647402.8849067,4032658,3991284895.37214,0.049779538,1,4,4,PF,4,2,2,1,1
208,Abkhazians,Georgia,2004,0.03,Christian,Sunni Muslim,1,1,1,70419742.780372,4002991,5125365191.98664,0.316635019,1,3,4,PF,6,0,6,2,0
208,Abkhazians,Georgia,2005,0.03,Christian,Sunni Muslim,0,0,0,214071430.147627,3974728,6410823633.25426,0.371187719,1,3,3,PF,7,0,7,0,0
208,Abkhazians,Georgia,2006,0.03,Christian,Sunni Muslim,0,0,0,404172025.858922,3947635,7745394293.41721,0.364076204,1,3,3,PF,7,0,7,0,0
208,Abkhazians,Georgia,2007,0.03,Christian,Sunni Muslim,0,0,0,931750564.205712,3920100,10172882370.5477,0.234853,1,4,4,PF,7,1,6,0,0
208,Abkhazians,Georgia,2008,0.03,Christian,Sunni Muslim,1,1,1,1090160250.60538,3892841,12795076469.0099,0.34973976,1,4,4,PF,7,1,6,2,0
208,Abkhazians,Georgia,2009,0.03,Christian,Sunni Muslim,0,0,0,603655214.936935,3866556,10766836276.5639,,2,4,4,PF,7,1,6,0,0
208,Abkhazians,Georgia,2010,0.03,Christian,Sunni Muslim,0,0,0,454178215.155358,3843843,12243505582.6741,,2,4,3,PF,7,1,6,0,0
208,Abkhazians,Georgia,2011,0.03,Christian,Sunni Muslim,0,0,0,468779626.836253,3829819,15107441446.7833,,2,4,3,PF,7,1,6,0,0
208,Abkhazians,Georgia,2012,0.03,Christian,Sunni Muslim,0,0,0,491982529.358533,3813505,16488403076.3641,,2,3,3,PF,7,1,6,1,0
208,Abkhazians,Georgia,2013,0.03,Christian,Sunni Muslim,0,0,0,441878926.976772,3795207,17189551520.9811,,4,3,3,PF,8,1,7,1,0
208,Abkhazians,Georgia,2014,0.03,Christian,Sunni Muslim,0,0,0,415643210.857482,3776838,17627003454.7205,,2,3,3,PF,8,1,7,0,0
208,Abkhazians,Georgia,2015,0.03,Christian,Sunni Muslim,0,0,0,299514176.284605,3771632,14953950557.4406,,2,3,3,PF,8,1,7,0,0
208,Abkhazians,Georgia,2016,0.03,Christian,Sunni Muslim,0,0,0,315194446.322336,3770632,15141758566.7808,,2,3,3,PF,8,1,7,2,0
209,Kashmiri Muslims,India,2000,,Sunni Muslim,Shia Muslim,1,1,1,14287514240.7035,1050011745,468394937262.37,0.79196755,5,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2001,,Sunni Muslim,Shia Muslim,1,0,1,14600642346.0997,1069255606,485441014538.638,0.68558716,5,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2002,,Sunni Muslim,Shia Muslim,1,0,1,14749667251.5907,1088686207,514937948870.08,0.68550475,5,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2003,,Sunni Muslim,Shia Muslim,1,1,1,16333986643.282,1107939870,607699285433.872,0.68389175,5,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2004,0.00700000041470117,Sunni Muslim,Shia Muslim,1,0,1,20238566526.5411,1126890377,709148514804.659,0.813040787,5,2,3,F,9,0,9,4,0
209,Kashmiri Muslims,India,2005,0.00700000001645995,Sunni Muslim,Shia Muslim,1,0,1,23072312925.1701,1145638789,820381595512.902,0.814408789,17,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2006,0.00699999966718056,Sunni Muslim,Shia Muslim,1,0,1,23951927958.1522,1163638637,940259888792.141,0.81360242,17,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2007,,Sunni Muslim,Shia Muslim,1,0,1,28254773450.0647,1181108939,1216735441524.86,0.818248751,17,2,3,F,9,0,9,1,0
209,Kashmiri Muslims,India,2008,,Sunni Muslim,Shia Muslim,1,1,1,33002376727.3797,1198274680,1198895582137.51,0.81228766,17,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2009,,Sunni Muslim,Shia Muslim,1,1,1,38722154392.1843,1215194931,1341886602798.69,,17,2,3,F,9,0,9,5,0
209,Kashmiri Muslims,India,2010,,Sunni Muslim,Shia Muslim,1,0,1,46090445656.5003,1232085388,1675615335600.56,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2011,,Sunni Muslim,Shia Muslim,1,0,1,49633815793.7027,1249141852,1823049927771.46,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2012,,Sunni Muslim,Shia Muslim,1,1,1,47216920048.2061,1266100530,1827637859135.7,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2013,,Sunni Muslim,Shia Muslim,1,1,1,47403528801.4226,1282873899,1856722121394.53,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2014,,Sunni Muslim,Shia Muslim,1,0,1,50914096277.083,1299390228,2039127446298.55,,4,2,3,F,9,0,9,1,0
209,Kashmiri Muslims,India,2015,,Sunni Muslim,Shia Muslim,1,1,1,51295483753.9436,1315102790,2103587813812.75,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2016,,Sunni Muslim,Shia Muslim,1,0,1,56637622640.8741,1330630219,2294797980509.01,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2017,,Sunni Muslim,Shia Muslim,1,0,1,64559435280.6927,1346642460,2651472946374.91,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2018,,Sunni Muslim,Shia Muslim,1,0,1,66257801718.275,1361748899,2702929718960.46,,4,2,3,F,9,0,9,0,0
209,Kashmiri Muslims,India,2019,,Sunni Muslim,Shia Muslim,1,0,1,71468900524.3041,1376257714,2831552222519.99,,4,2,3,F,,,,1,0
209,Kashmiri Muslims,India,2020,,Sunni Muslim,Shia Muslim,1,0,1,72887446604.3041,1389966387,2667687951796.56,,4,2,4,PF,,,,0,0
209,Kashmiri Muslims,India,1992,,Sunni Muslim,Shia Muslim,1,1,1,8083231409.70982,898183926,288208430383.964,0.555119344,10,3,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1993,,Sunni Muslim,Shia Muslim,1,1,1,8253542581.48511,916964171,279296022987.919,0.51223523,7,4,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1994,,Sunni Muslim,Shia Muslim,1,1,1,8880551226.0269,935738422,327275583539.559,0.517744375,5,4,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1995,,Sunni Muslim,Shia Muslim,1,0,1,9754464629.8929,954785495,360281952716.797,0.578410945,4,4,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1996,,Sunni Muslim,Shia Muslim,1,0,1,9904672736.30381,973772763,392897054348.071,0.720434916,4,2,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1997,,Sunni Muslim,Shia Muslim,1,1,1,11464883389.8324,992789672,415867753863.874,0.7208749,18,2,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1998,,Sunni Muslim,Shia Muslim,1,0,1,11920610818.3832,1011880789,421351477504.743,0.833021397,18,2,3,F,9,0,9,4,0
209,Kashmiri Muslims,India,1999,,Sunni Muslim,Shia Muslim,1,0,1,13895562461.387,1030988362,458820417337.807,0.69379478,16,2,3,F,9,0,9,5,0
209,Kashmiri Muslims,India,1991,,Sunni Muslim,Shia Muslim,1,1,1,8622473881.38455,879699586,270105341879.226,0.55785317,6,3,4,PF,8,0,8,0,0
209,Kashmiri Muslims,India,1985,,Sunni Muslim,Shia Muslim,1,0,1,7567024020.30933,771519671,232511877841.698,0.558294707,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1986,,Sunni Muslim,Shia Muslim,1,0,1,9539363085.60916,788964497,248985994040.59,0.649121514,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1987,,Sunni Muslim,Shia Muslim,1,1,1,10877406164.41,806793489,279033584092.223,0.64623602,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1988,,Sunni Muslim,Shia Muslim,1,0,1,11346419153.4156,824638760,296588994812.354,0.72869535,3,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1989,,Sunni Muslim,Shia Muslim,1,1,1,10589796924.594,842820602,296042354984.876,0.70292395,3,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1990,,Sunni Muslim,Shia Muslim,1,1,1,10537035450.0528,861204744,320979026420.035,0.708208629,6,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1964,,Sunni Muslim,Shia Muslim,1,1,1,1986654486.65449,483441235,56480289940.9899,0.72518196,,,,"",5,0,5,0,0
209,Kashmiri Muslims,India,1965,,Sunni Muslim,Shia Muslim,1,0,1,2125989625.98963,494677383,59554854575.8085,0.79694161,,,,"",5,0,5,0,0
209,Kashmiri Muslims,India,1966,,Sunni Muslim,Shia Muslim,1,1,1,1661154906.41015,505551309,45865462034.2857,0.721326814,,,,"",5,0,5,0,0
209,Kashmiri Muslims,India,1967,,Sunni Muslim,Shia Muslim,1,0,1,1487733333.33333,516433925,50134942204,0.79939299,,,,"",9,1,8,0,0
209,Kashmiri Muslims,India,1968,,Sunni Muslim,Shia Muslim,1,0,1,1586866666.66667,527540214,53085455870.6667,0.79816581,,,,"",9,1,8,0,0
209,Kashmiri Muslims,India,1969,,Sunni Muslim,Shia Muslim,1,1,1,1691433333.33333,539323603,58447995017.3333,0.79326826,,,,"",9,1,8,0,0
209,Kashmiri Muslims,India,1970,,Sunni Muslim,Shia Muslim,1,0,1,1832966666.66667,551305737,62422483054.6667,0.79944246,,,,"",9,1,8,0,0
209,Kashmiri Muslims,India,1971,,Sunni Muslim,Shia Muslim,1,1,1,2255256982.83756,563696866,67350988021.3932,0.7984794604,,,,"",9,1,8,0,0
209,Kashmiri Muslims,India,1972,,Sunni Muslim,Shia Muslim,0,0,0,2497244705.68716,576301490,71463193831.0092,0.85070361,,2,3,F,9,1,8,0,0
209,Kashmiri Muslims,India,1973,,Sunni Muslim,Shia Muslim,0,0,0,2529921054.3991,589374455,85515269585.4,0.84761595,,2,3,F,9,1,8,0,0
209,Kashmiri Muslims,India,1974,,Sunni Muslim,Shia Muslim,0,0,0,2895415720.35154,602840510,99525899116.054,0.84943566,,2,3,F,9,1,8,0,0
209,Kashmiri Muslims,India,1975,,Sunni Muslim,Shia Muslim,0,0,0,3323646800.51911,616603393,98472796456.884,0.27174956,4,2,5,PF,6,0,6,0,0
209,Kashmiri Muslims,India,1976,,Sunni Muslim,Shia Muslim,0,0,0,3294910612.34921,630445045,102717164466.397,0.26954522,4,3,5,PF,6,0,6,0,0
209,Kashmiri Muslims,India,1977,,Sunni Muslim,Shia Muslim,0,0,0,3477080944.50128,644457850,121487322475.912,0.83923749,4,2,2,F,8,0,8,0,0
209,Kashmiri Muslims,India,1978,,Sunni Muslim,Shia Muslim,0,0,0,3975819129.87438,658913406,137300295313.3,0.83931727,5,2,2,F,8,0,8,0,0
209,Kashmiri Muslims,India,1979,,Sunni Muslim,Shia Muslim,1,1,1,4589738351.59412,673622113,152991653793.77,0.72913031,4,2,2,F,8,0,8,0,0
209,Kashmiri Muslims,India,1980,,Sunni Muslim,Shia Muslim,1,0,1,5420809519.08574,688874653,186325345086.661,0.83420458,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1981,,Sunni Muslim,Shia Muslim,1,0,1,5879007035.84446,704782116,193490610029.789,0.67257854,4,,,"",8,0,8,0,0
209,Kashmiri Muslims,India,1982,,Sunni Muslim,Shia Muslim,1,1,1,6302107956.21002,720956480,200715145363.148,0.78112663,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1983,,Sunni Muslim,Shia Muslim,1,1,1,6830768697.58093,737382451,218262273406.969,0.64718012,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1984,,Sunni Muslim,Shia Muslim,1,1,1,6956682449.43939,754270641,212158234167.312,0.64776783,4,2,3,F,8,0,8,0,0
209,Kashmiri Muslims,India,1960,,Sunni Muslim,Shia Muslim,0,0,0,681765681.765682,440827788,37029883876.1839,0.86062998,,,,"",5,0,5,0,0
209,Kashmiri Muslims,India,1961,,Sunni Muslim,Shia Muslim,1,0,1,748388248.388248,451081369,39232435784.0358,0.7938054125,,,,"",5,0,5,0,0
209,Kashmiri Muslims,India,1962,,Sunni Muslim,Shia Muslim,1,0,1,1065436065.43607,461622383,42161481858.0819,0.731174725,,,,"",5,0,5,0,0
209,Kashmiri Muslims,India,1963,,Sunni Muslim,Shia Muslim,1,0,1,1795449295.4493,472426004,48421923459.1235,0.722450416,,,,"",5,0,5,0,0
210,Reang (Bru),India,2005,,Hindu,Christian,1,0,1,23072312925.1701,1145638789,820381595512.902,0.814408789,17,2,3,F,9,0,9,0,0
210,Reang (Bru),India,1996,,Hindu,Christian,1,0,1,9904672736.30381,973772763,392897054348.071,0.720434916,4,2,4,PF,8,0,8,0,0
210,Reang (Bru),India,1997,,Hindu,Christian,1,1,1,11464883389.8324,992789672,415867753863.874,0.7208749,18,2,4,PF,8,0,8,0,0
210,Reang (Bru),India,1998,,Hindu,Christian,1,0,1,11920610818.3832,1011880789,421351477504.743,0.833021397,18,2,3,F,9,0,9,4,0
210,Reang (Bru),India,1999,,Hindu,Christian,1,0,1,13895562461.387,1030988362,458820417337.807,0.69379478,16,2,3,F,9,0,9,5,0
210,Reang (Bru),India,2000,,Hindu,Christian,1,1,1,14287514240.7035,1050011745,468394937262.37,0.79196755,5,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2001,,Hindu,Christian,1,0,1,14600642346.0997,1069255606,485441014538.638,0.68558716,5,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2002,,Hindu,Christian,1,0,1,14749667251.5907,1088686207,514937948870.08,0.68550475,5,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2003,,Hindu,Christian,1,1,1,16333986643.282,1107939870,607699285433.872,0.68389175,5,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2004,,Hindu,Christian,1,0,1,20238566526.5411,1126890377,709148514804.659,0.813040787,5,2,3,F,9,0,9,4,0
210,Reang (Bru),India,2006,,Hindu,Christian,1,0,1,23951927958.1522,1163638637,940259888792.141,0.81360242,17,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2007,,Hindu,Christian,1,0,1,28254773450.0647,1181108939,1216735441524.86,0.818248751,17,2,3,F,9,0,9,1,0
210,Reang (Bru),India,2008,,Hindu,Christian,1,1,1,33002376727.3797,1198274680,1198895582137.51,0.81228766,17,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2009,,Hindu,Christian,1,1,1,38722154392.1843,1215194931,1341886602798.69,,17,2,3,F,9,0,9,5,0
210,Reang (Bru),India,2010,,Hindu,Christian,1,0,1,46090445656.5003,1232085388,1675615335600.56,,4,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2011,,Hindu,Christian,1,0,1,49633815793.7027,1249141852,1823049927771.46,,4,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2012,,Hindu,Christian,1,1,1,47216920048.2061,1266100530,1827637859135.7,,4,2,3,F,9,0,9,0,0
210,Reang (Bru),India,2014,,Hindu,Christian,1,0,1,50914096277.083,1299390228,2039127446298.55,,4,2,3,F,9,0,9,1,0
210,Reang (Bru),India,2015,,Hindu,Christian,1,1,1,51295483753.9436,1315102790,2103587813812.75,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,1984,0.019,Sikhism,"",1,1,1,6956682449.43939,754270641,212158234167.312,0.64776783,4,2,3,F,8,0,8,0,0
211,Sikhs,India,1985,0.019,Sikhism,"",1,0,1,7567024020.30933,771519671,232511877841.698,0.558294707,4,2,3,F,8,0,8,0,0
211,Sikhs,India,1986,0.019,Sikhism,"",1,0,1,9539363085.60916,788964497,248985994040.59,0.649121514,4,2,3,F,8,0,8,0,0
211,Sikhs,India,1987,0.019,Sikhism,"",1,1,1,10877406164.41,806793489,279033584092.223,0.64623602,4,2,3,F,8,0,8,0,0
211,Sikhs,India,1988,0.019,Sikhism,"",1,0,1,11346419153.4156,824638760,296588994812.354,0.72869535,3,2,3,F,8,0,8,0,0
211,Sikhs,India,1989,0.019,Sikhism,"",1,1,1,10589796924.594,842820602,296042354984.876,0.70292395,3,2,3,F,8,0,8,0,0
211,Sikhs,India,1990,0.019,Sikhism,"",1,1,1,10537035450.0528,861204744,320979026420.035,0.708208629,6,2,3,F,8,0,8,0,0
211,Sikhs,India,1991,0.019,Sikhism,"",1,1,1,8622473881.38455,879699586,270105341879.226,0.55785317,6,3,4,PF,8,0,8,0,0
211,Sikhs,India,1992,0.019,Sikhism,"",1,1,1,8083231409.70982,898183926,288208430383.964,0.555119344,10,3,4,PF,8,0,8,0,0
211,Sikhs,India,1993,0.019,Sikhism,"",1,1,1,8253542581.48511,916964171,279296022987.919,0.51223523,7,4,4,PF,8,0,8,0,0
211,Sikhs,India,1994,0.019,Sikhism,"",1,1,1,8880551226.0269,935738422,327275583539.559,0.517744375,5,4,4,PF,8,0,8,0,0
211,Sikhs,India,1995,0.019,Sikhism,"",1,0,1,9754464629.8929,954785495,360281952716.797,0.578410945,4,4,4,PF,8,0,8,0,0
211,Sikhs,India,1996,0.019,Sikhism,"",1,0,1,9904672736.30381,973772763,392897054348.071,0.720434916,4,2,4,PF,8,0,8,0,0
211,Sikhs,India,1997,0.019,Sikhism,"",1,1,1,11464883389.8324,992789672,415867753863.874,0.7208749,18,2,4,PF,8,0,8,0,0
211,Sikhs,India,1998,0.019,Sikhism,"",1,0,1,11920610818.3832,1011880789,421351477504.743,0.833021397,18,2,3,F,9,0,9,4,0
211,Sikhs,India,1999,0.019,Sikhism,"",1,0,1,13895562461.387,1030988362,458820417337.807,0.69379478,16,2,3,F,9,0,9,5,0
211,Sikhs,India,2000,0.019,Sikhism,"",1,1,1,14287514240.7035,1050011745,468394937262.37,0.79196755,5,2,3,F,9,0,9,0,0
211,Sikhs,India,1961,0.019,Sikhism,"",1,0,1,748388248.388248,451081369,39232435784.0358,0.7938054125,,,,"",5,0,5,0,0
211,Sikhs,India,1962,0.019,Sikhism,"",1,0,1,1065436065.43607,461622383,42161481858.0819,0.731174725,,,,"",5,0,5,0,0
211,Sikhs,India,1963,0.019,Sikhism,"",1,0,1,1795449295.4493,472426004,48421923459.1235,0.722450416,,,,"",5,0,5,0,0
211,Sikhs,India,1964,0.019,Sikhism,"",1,1,1,1986654486.65449,483441235,56480289940.9899,0.72518196,,,,"",5,0,5,0,0
211,Sikhs,India,1965,0.019,Sikhism,"",1,0,1,2125989625.98963,494677383,59554854575.8085,0.79694161,,,,"",5,0,5,0,0
211,Sikhs,India,1966,0.019,Sikhism,"",1,1,1,1661154906.41015,505551309,45865462034.2857,0.721326814,,,,"",5,0,5,0,0
211,Sikhs,India,1967,0.019,Sikhism,"",1,0,1,1487733333.33333,516433925,50134942204,0.79939299,,,,"",9,1,8,0,0
211,Sikhs,India,1968,0.019,Sikhism,"",1,0,1,1586866666.66667,527540214,53085455870.6667,0.79816581,,,,"",9,1,8,0,0
211,Sikhs,India,1969,0.019,Sikhism,"",1,1,1,1691433333.33333,539323603,58447995017.3333,0.79326826,,,,"",9,1,8,0,0
211,Sikhs,India,1970,0.019,Sikhism,"",1,0,1,1832966666.66667,551305737,62422483054.6667,0.79944246,,,,"",9,1,8,0,0
211,Sikhs,India,1971,0.019,Sikhism,"",1,1,1,2255256982.83756,563696866,67350988021.3932,0.7984794604,,,,"",9,1,8,0,0
211,Sikhs,India,1972,0.019,Sikhism,"",0,0,0,2497244705.68716,576301490,71463193831.0092,0.85070361,,2,3,F,9,1,8,0,0
211,Sikhs,India,1973,0.019,Sikhism,"",0,0,0,2529921054.3991,589374455,85515269585.4,0.84761595,,2,3,F,9,1,8,0,0
211,Sikhs,India,1974,0.019,Sikhism,"",0,0,0,2895415720.35154,602840510,99525899116.054,0.84943566,,2,3,F,9,1,8,0,0
211,Sikhs,India,1975,0.019,Sikhism,"",0,0,0,3323646800.51911,616603393,98472796456.884,0.27174956,4,2,5,PF,6,0,6,0,0
211,Sikhs,India,1976,0.019,Sikhism,"",0,0,0,3294910612.34921,630445045,102717164466.397,0.26954522,4,3,5,PF,6,0,6,0,0
211,Sikhs,India,1977,0.019,Sikhism,"",0,0,0,3477080944.50128,644457850,121487322475.912,0.83923749,4,2,2,F,8,0,8,0,0
211,Sikhs,India,1978,0.019,Sikhism,"",0,0,0,3975819129.87438,658913406,137300295313.3,0.83931727,5,2,2,F,8,0,8,0,0
211,Sikhs,India,1979,0.019,Sikhism,"",1,1,1,4589738351.59412,673622113,152991653793.77,0.72913031,4,2,2,F,8,0,8,0,0
211,Sikhs,India,1980,0.019,Sikhism,"",1,0,1,5420809519.08574,688874653,186325345086.661,0.83420458,4,2,3,F,8,0,8,0,0
211,Sikhs,India,1981,0.019,Sikhism,"",1,0,1,5879007035.84446,704782116,193490610029.789,0.67257854,4,,,"",8,0,8,0,0
211,Sikhs,India,1982,0.019,Sikhism,"",1,1,1,6302107956.21002,720956480,200715145363.148,0.78112663,4,2,3,F,8,0,8,0,0
211,Sikhs,India,1983,0.019,Sikhism,"",1,1,1,6830768697.58093,737382451,218262273406.969,0.64718012,4,2,3,F,8,0,8,0,0
211,Sikhs,India,2001,0.019,Sikhism,"",1,0,1,14600642346.0997,1069255606,485441014538.638,0.68558716,5,2,3,F,9,0,9,0,0
211,Sikhs,India,2002,0.019,Sikhism,"",1,0,1,14749667251.5907,1088686207,514937948870.08,0.68550475,5,2,3,F,9,0,9,0,0
211,Sikhs,India,2003,0.019,Sikhism,"",1,1,1,16333986643.282,1107939870,607699285433.872,0.68389175,5,2,3,F,9,0,9,0,0
211,Sikhs,India,2004,0.019,Sikhism,"",1,0,1,20238566526.5411,1126890377,709148514804.659,0.813040787,5,2,3,F,9,0,9,4,0
211,Sikhs,India,2005,0.019,Sikhism,"",1,0,1,23072312925.1701,1145638789,820381595512.902,0.814408789,17,2,3,F,9,0,9,0,0
211,Sikhs,India,2006,0.019,Sikhism,"",1,0,1,23951927958.1522,1163638637,940259888792.141,0.81360242,17,2,3,F,9,0,9,0,0
211,Sikhs,India,2007,0.019,Sikhism,"",1,0,1,28254773450.0647,1181108939,1216735441524.86,0.818248751,17,2,3,F,9,0,9,1,0
211,Sikhs,India,2008,0.019,Sikhism,"",1,1,1,33002376727.3797,1198274680,1198895582137.51,0.81228766,17,2,3,F,9,0,9,0,0
211,Sikhs,India,2009,0.019,Sikhism,"",1,1,1,38722154392.1843,1215194931,1341886602798.69,,17,2,3,F,9,0,9,5,0
211,Sikhs,India,2010,0.019,Sikhism,"",1,0,1,46090445656.5003,1232085388,1675615335600.56,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2011,0.019,Sikhism,"",1,0,1,49633815793.7027,1249141852,1823049927771.46,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2012,0.019,Sikhism,"",1,1,1,47216920048.2061,1266100530,1827637859135.7,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2013,0.019,Sikhism,"",1,1,1,47403528801.4226,1282873899,1856722121394.53,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2014,0.019,Sikhism,"",1,0,1,50914096277.083,1299390228,2039127446298.55,,4,2,3,F,9,0,9,1,0
211,Sikhs,India,2015,0.019,Sikhism,"",1,1,1,51295483753.9436,1315102790,2103587813812.75,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2016,0.019,Sikhism,"",1,0,1,56637622640.8741,1330630219,2294797980509.01,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2017,0.019,Sikhism,"",1,0,1,64559435280.6927,1346642460,2651472946374.91,,4,2,3,F,9,0,9,0,0
211,Sikhs,India,2018,0.019,Sikhism,"",1,0,1,66257801718.275,1361748899,2702929718960.46,,4,2,3,F,9,0,9,0,0
